time,06-navstatus [adim],05-course [deg],04-speed [knots],03-mslhr [m],02-ellihr [m],01-lonhr [deg],00-lathr [deg]
2025-09-26 00:01:04.500,0.0,0.0,0.041,-54.3997,62.7081,-5.439974474,36.128771881
2025-09-26 00:01:05.000,0.0,0.0,0.041,-54.3997,62.7198,-5.439974425,36.128771943
2025-09-26 00:01:05.500,0.0,0.0,0.041,-54.3997,62.731,-5.439974376,36.128772005
2025-09-26 00:01:06.000,0.0,0.0,0.041,-54.3997,62.7416,-5.439974328,36.128772065
2025-09-26 00:01:06.500,0.0,0.0,0.041,-54.3997,62.7516,-5.43997428,36.128772126
2025-09-26 00:01:07.000,0.0,0.0,0.041,-54.3997,62.7611,-5.439974232,36.128772185
2025-09-26 00:01:07.500,0.0,0.0,0.042,-54.3997,62.7701,-5.439974185,36.128772244
2025-09-26 00:01:08.000,0.0,0.0,0.042,-54.3997,62.7784,-5.439974138,36.128772303
2025-09-26 00:01:08.500,0.0,0.0,0.042,-54.3997,62.7863,-5.439974092,36.128772361
2025-09-26 00:01:09.000,0.0,0.0,0.042,-54.3997,62.7935,-5.439974047,36.128772418
2025-09-26 00:01:09.500,0.0,0.0,0.042,-54.3997,62.8003,-5.439974002,36.128772475
2025-09-26 00:01:10.000,0.0,0.0,0.042,-54.3997,62.8064,-5.439973958,36.128772532
2025-09-26 00:01:10.500,0.0,0.0,0.043,-54.3997,62.8121,-5.439973915,36.128772588
2025-09-26 00:01:11.000,0.0,0.0,0.043,-54.3997,62.8172,-5.439973872,36.128772644
2025-09-26 00:01:11.500,0.0,0.0,0.043,-54.3997,62.8218,-5.43997383,36.128772699
2025-09-26 00:01:12.000,0.0,0.0,0.043,-54.3997,62.826,-5.439973789,36.128772754
2025-09-26 00:01:12.500,0.0,0.0,0.043,-54.3997,62.8297,-5.439973749,36.128772809
2025-09-26 00:01:13.000,0.0,0.0,0.043,-54.3997,62.8329,-5.43997371,36.128772864
2025-09-26 00:01:13.500,0.0,0.0,0.044,-54.3997,62.8357,-5.439973672,36.128772919
2025-09-26 00:01:14.000,0.0,0.0,0.044,-54.3997,62.8381,-5.439973634,36.128772974
2025-09-26 00:01:14.500,0.0,0.0,0.044,-54.3997,62.8402,-5.439973598,36.128773029
2025-09-26 00:01:15.000,0.0,0.0,0.044,-54.3997,62.8419,-5.439973563,36.128773084
2025-09-26 00:01:15.500,0.0,0.0,0.044,-54.3997,62.8433,-5.439973528,36.128773139
2025-09-26 00:01:16.000,0.0,0.0,0.045,-54.3997,62.8445,-5.439973495,36.128773194
2025-09-26 00:01:16.500,0.0,0.0,0.045,-54.3997,62.8454,-5.439973464,36.12877325
2025-09-26 00:01:17.000,0.0,0.0,0.045,-54.3997,62.8461,-5.439973433,36.128773306
2025-09-26 00:01:17.500,0.0,0.0,0.045,-54.3997,62.8466,-5.439973404,36.128773363
2025-09-26 00:01:18.000,0.0,0.0,0.045,-54.3997,62.8469,-5.439973376,36.12877342
2025-09-26 00:01:18.500,0.0,0.0,0.045,-54.3997,62.8471,-5.43997335,36.128773478
2025-09-26 00:01:19.000,0.0,0.0,0.046,-54.3997,62.8472,-5.439973326,36.128773536
2025-09-26 00:01:19.500,0.0,0.0,0.046,-54.3997,62.8472,-5.439973303,36.128773595
2025-09-26 00:01:20.000,0.0,0.0,0.046,-54.3997,62.8472,-5.439973281,36.128773655
2025-09-26 00:01:20.500,0.0,0.0,0.046,-54.3997,62.8471,-5.439973261,36.128773716
2025-09-26 00:01:21.000,0.0,0.0,0.046,-54.3997,62.847,-5.439973244,36.128773777
2025-09-26 00:01:21.500,0.0,0.0,0.046,-54.3997,62.8469,-5.439973227,36.128773839
2025-09-26 00:01:22.000,0.0,0.0,0.047,-54.3997,62.8468,-5.439973213,36.128773902
2025-09-26 00:01:22.500,0.0,0.0,0.047,-54.3997,62.8467,-5.439973201,36.128773966
2025-09-26 00:01:23.000,0.0,0.0,0.047,-54.3997,62.8467,-5.439973191,36.128774031
2025-09-26 00:01:23.500,0.0,0.0,0.047,-54.3997,62.8467,-5.439973183,36.128774097
2025-09-26 00:01:24.000,0.0,0.0,0.047,-54.3997,62.8467,-5.439973176,36.128774164
2025-09-26 00:01:24.500,0.0,0.0,0.047,-54.3997,62.8468,-5.439973172,36.128774231
2025-09-26 00:01:25.000,0.0,0.0,0.047,-54.3997,62.8469,-5.439973171,36.1287743
2025-09-26 00:01:25.500,0.0,0.0,0.047,-54.3997,62.8471,-5.439973171,36.128774369
2025-09-26 00:01:26.000,0.0,0.0,0.047,-54.3997,62.8473,-5.439973173,36.128774439
2025-09-26 00:01:26.500,0.0,0.0,0.047,-54.3997,62.8476,-5.439973178,36.12877451
2025-09-26 00:01:27.000,0.0,0.0,0.048,-54.3997,62.8479,-5.439973185,36.128774582
2025-09-26 00:01:27.500,0.0,0.0,0.048,-54.3997,62.8483,-5.439973194,36.128774654
2025-09-26 00:01:28.000,0.0,0.0,0.048,-54.3997,62.8487,-5.439973205,36.128774727
2025-09-26 00:01:28.500,0.0,0.0,0.048,-54.3997,62.8491,-5.439973219,36.128774801
2025-09-26 00:01:29.000,0.0,0.0,0.048,-54.3997,62.8495,-5.439973234,36.128774875
2025-09-26 00:01:29.500,0.0,0.0,0.048,-54.3997,62.8499,-5.439973252,36.12877495
2025-09-26 00:01:30.000,0.0,0.0,0.048,-54.3997,62.8504,-5.439973272,36.128775025
2025-09-26 00:01:30.500,0.0,0.0,0.048,-54.3997,62.8509,-5.439973294,36.128775101
2025-09-26 00:01:31.000,0.0,0.0,0.048,-54.3997,62.8513,-5.439973318,36.128775177
2025-09-26 00:01:31.500,0.0,0.0,0.048,-54.3997,62.8517,-5.439973345,36.128775253
2025-09-26 00:01:32.000,0.0,0.0,0.048,-54.3997,62.8521,-5.439973373,36.12877533
2025-09-26 00:01:32.500,0.0,0.0,0.047,-54.3997,62.8525,-5.439973403,36.128775407
2025-09-26 00:01:33.000,0.0,0.0,0.047,-54.3997,62.8528,-5.439973435,36.128775484
2025-09-26 00:01:33.500,0.0,0.0,0.047,-54.3997,62.8531,-5.439973469,36.128775561
2025-09-26 00:01:34.000,0.0,0.0,0.047,-54.3997,62.8534,-5.439973505,36.128775638
2025-09-26 00:01:34.500,0.0,0.0,0.047,-54.3997,62.8535,-5.439973543,36.128775715
2025-09-26 00:01:35.000,0.0,0.0,0.047,-54.3997,62.8536,-5.439973582,36.128775793
2025-09-26 00:01:35.500,0.0,0.0,0.047,-54.3997,62.8536,-5.439973624,36.12877587
2025-09-26 00:01:36.000,0.0,0.0,0.047,-54.3997,62.8535,-5.439973667,36.128775947
2025-09-26 00:01:36.500,0.0,0.0,0.047,-54.3997,62.8534,-5.439973711,36.128776023
2025-09-26 00:01:37.000,0.0,0.0,0.047,-54.3997,62.8531,-5.439973757,36.1287761
2025-09-26 00:01:37.500,0.0,0.0,0.047,-54.3997,62.8527,-5.439973805,36.128776176
2025-09-26 00:01:38.000,0.0,0.0,0.046,-54.3997,62.8521,-5.439973854,36.128776251
2025-09-26 00:01:38.500,0.0,0.0,0.046,-54.3997,62.8515,-5.439973904,36.128776327
2025-09-26 00:01:39.000,0.0,0.0,0.046,-54.3997,62.8507,-5.439973956,36.128776401
