time,06-navstatus [adim],05-course [deg],04-speed [knots],03-mslhr [m],02-ellihr [m],01-lonhr [deg],00-lathr [deg]
2025-09-23 23:48:06.000,1.0,112.211,1.104,-55.1561,8272456447331.401,-5.515614039,35.88034846
2025-09-23 23:48:06.500,1.0,112.302,1.089,-55.1561,8154575934708.405,-5.515611129,35.880347497
2025-09-23 23:48:07.000,1.0,112.392,1.074,-55.1561,8022263694682.082,-5.51560826,35.880346544
2025-09-23 23:48:07.500,1.0,112.48,1.06,-55.1561,7876883309601.564,-5.515605431,35.8803456
2025-09-23 23:48:08.000,1.0,112.566,1.045,-55.156,7719737575368.448,-5.515602642,35.880344665
2025-09-23 23:48:08.500,1.0,112.65,1.031,-55.156,7552069598973.925,-5.515599893,35.880343739
2025-09-23 23:48:09.000,1.0,112.732,1.017,-55.156,7375063985483.554,-5.515597183,35.880342823
2025-09-23 23:48:09.500,1.0,112.812,1.004,-55.1559,7189848105038.158,-5.515594511,35.880341916
2025-09-23 23:48:10.000,1.0,112.888,0.99,-55.1559,6997493430882.747,-5.515591877,35.880341018
2025-09-23 23:48:10.500,1.0,112.963,0.977,-55.1559,6799016939869.074,-5.515589279,35.880340129
2025-09-23 23:48:11.000,1.0,113.034,0.964,-55.1559,6595382567301.133,-5.515586718,35.88033925
2025-09-23 23:48:11.500,1.0,113.102,0.951,-55.1558,6387502708405.921,-5.515584192,35.88033838
2025-09-23 23:48:12.000,1.0,113.168,0.939,-55.1558,6176239759113.89,-5.5155817,35.880337519
2025-09-23 23:48:12.500,1.0,113.23,0.927,-55.1558,5962407689224.175,-5.515579242,35.880336666
2025-09-23 23:48:13.000,1.0,113.29,0.915,-55.1558,5746773641408.755,-5.515576817,35.880335823
2025-09-23 23:48:13.500,1.0,113.347,0.904,-55.1557,5530059549876.828,-5.515574424,35.880334988
2025-09-23 23:48:14.000,1.0,113.401,0.893,-55.1557,5312943772875.713,-5.515572061,35.880334162
2025-09-23 23:48:14.500,1.0,113.452,0.882,-55.1557,5096062733547.368,-5.515569729,35.880333344
2025-09-23 23:48:15.000,1.0,113.501,0.871,-55.1557,4880012563990.072,-5.515567426,35.880332535
2025-09-23 23:48:15.500,1.0,113.548,0.861,-55.1557,4665350747692.751,-5.515565151,35.880331733
2025-09-23 23:48:16.000,1.0,113.593,0.851,-55.1556,4452597755815.045,-5.515562904,35.88033094
2025-09-23 23:48:16.500,1.0,113.636,0.842,-55.1556,4242238673079.2793,-5.515560683,35.880330154
2025-09-23 23:48:17.000,1.0,113.679,0.832,-55.1556,4034724809321.2383,-5.515558488,35.880329376
2025-09-23 23:48:17.500,1.0,113.72,0.823,-55.1556,3830475293015.0503,-5.515556318,35.880328605
2025-09-23 23:48:18.000,1.0,113.761,0.815,-55.1555,3629878643343.664,-5.515554172,35.880327841
2025-09-23 23:48:18.500,1.0,113.802,0.807,-55.1555,3433294317630.559,-5.515552049,35.880327083
2025-09-23 23:48:19.000,1.0,113.842,0.799,-55.1555,3241054231180.507,-5.515549948,35.880326332
2025-09-23 23:48:19.500,1.0,113.883,0.791,-55.1555,3053464246797.7344,-5.515547869,35.880325588
2025-09-23 23:48:20.000,1.0,113.924,0.784,-55.1555,2870805631458.779,-5.51554581,35.880324849
2025-09-23 23:48:20.500,1.0,113.966,0.777,-55.1554,2693336477815.0425,-5.515543771,35.880324116
2025-09-23 23:48:21.000,1.0,114.008,0.77,-55.1554,2521293088386.697,-5.515541751,35.880323389
2025-09-23 23:48:21.500,1.0,114.052,0.763,-55.1554,2354891320485.465,-5.515539749,35.880322666
2025-09-23 23:48:22.000,1.0,114.095,0.757,-55.1554,2194327890069.2144,-5.515537764,35.880321948
2025-09-23 23:48:22.500,1.0,114.14,0.751,-55.1554,2039781632886.4792,-5.515535796,35.880321235
2025-09-23 23:48:23.000,1.0,114.184,0.746,-55.1553,1891414721414.354,-5.515533844,35.880320527
2025-09-23 23:48:23.500,1.0,114.23,0.741,-55.1553,1749373836228.971,-5.515531907,35.880319822
2025-09-23 23:48:24.000,1.0,114.276,0.736,-55.1553,1613791290574.2917,-5.515529984,35.880319121
2025-09-23 23:48:24.500,1.0,114.323,0.731,-55.1553,1484786107012.6182,-5.515528075,35.880318423
2025-09-23 23:48:25.000,1.0,114.37,0.727,-55.1553,1362465045149.3547,-5.515526179,35.880317728
2025-09-23 23:48:25.500,1.0,114.417,0.722,-55.1552,1246923579525.5293,-5.515524294,35.880317037
2025-09-23 23:48:26.000,1.0,114.465,0.719,-55.1552,1138246826864.7678,-5.515522422,35.880316348
2025-09-23 23:48:26.500,1.0,114.513,0.715,-55.1552,1036510421947.181,-5.51552056,35.880315662
2025-09-23 23:48:27.000,1.0,114.561,0.712,-55.1552,941781341461.3715,-5.515518708,35.880314977
2025-09-23 23:48:27.500,1.0,114.609,0.709,-55.1552,854118675257.8706,-5.515516865,35.880314295
2025-09-23 23:48:28.000,1.0,114.657,0.706,-55.1552,773574344493.163,-5.515515031,35.880313614
2025-09-23 23:48:28.500,1.0,114.704,0.703,-55.1551,700193766213.482,-5.515513205,35.880312935
2025-09-23 23:48:29.000,1.0,114.751,0.701,-55.1551,634016463982.1145,-5.515511387,35.880312258
2025-09-23 23:48:29.500,1.0,114.796,0.699,-55.1551,575076624203.4813,-5.515509575,35.880311581
2025-09-23 23:48:30.000,1.0,114.84,0.697,-55.1551,523403597842.1661,-5.51550777,35.880310905
2025-09-23 23:48:30.500,1.0,114.883,0.695,-55.1551,479022347275.738,-5.51550597,35.88031023
2025-09-23 23:48:31.000,1.0,114.923,0.693,-55.155,441953838057.0951,-5.515504175,35.880309556
2025-09-23 23:48:31.500,1.0,114.961,0.692,-55.155,412215375395.5425,-5.515502385,35.880308881
2025-09-23 23:48:32.000,1.0,114.997,0.691,-55.155,389820885196.3405,-5.515500598,35.880308208
2025-09-23 23:48:32.500,1.0,115.029,0.69,-55.155,374781139526.4244,-5.515498815,35.880307534
2025-09-23 23:48:33.000,1.0,115.058,0.689,-55.155,367103926399.835,-5.515497035,35.88030686
2025-09-23 23:48:33.500,1.0,115.084,0.689,-55.155,366794163800.5276,-5.515495257,35.880306187
2025-09-23 23:48:34.000,1.0,115.107,0.688,-55.1549,373853957883.0674,-5.515493481,35.880305513
2025-09-23 23:48:34.500,1.0,115.126,0.688,-55.1549,388282605313.6966,-5.515491706,35.880304839
2025-09-23 23:48:35.000,1.0,115.142,0.688,-55.1549,410076539735.7899,-5.515489931,35.880304165
2025-09-23 23:48:35.500,1.0,115.154,0.688,-55.1549,439229222365.2388,-5.515488158,35.880303491
2025-09-23 23:48:36.000,1.0,115.164,0.688,-55.1549,475730976743.2207,-5.515486384,35.880302816
2025-09-23 23:48:36.500,1.0,115.17,0.689,-55.1548,519568767696.5689,-5.51548461,35.880302141
2025-09-23 23:48:37.000,1.0,115.173,0.689,-55.1548,570725924579.96,-5.515482836,35.880301465
2025-09-23 23:48:37.500,1.0,115.173,0.69,-55.1548,629181808899.8187,-5.51548106,35.880300789
2025-09-23 23:48:38.000,1.0,115.17,0.69,-55.1548,694911426447.6233,-5.515479283,35.880300112
2025-09-23 23:48:38.500,1.0,115.165,0.691,-55.1548,767884984100.5876,-5.515477504,35.880299435
2025-09-23 23:48:39.000,1.0,115.158,0.692,-55.1548,848067391480.9463,-5.515475723,35.880298757
2025-09-23 23:48:39.500,1.0,115.148,0.693,-55.1547,935417707701.6608,-5.51547394,35.880298078
2025-09-23 23:48:40.000,1.0,115.137,0.694,-55.1547,1029888533466.7522,-5.515472155,35.880297399
2025-09-23 23:48:40.500,1.0,115.124,0.695,-55.1547,1131425348839.0347,-5.515470367,35.880296719
2025-09-23 23:48:41.000,1.0,115.109,0.696,-55.1547,1239965797037.2075,-5.515468576,35.880296039
2025-09-23 23:48:41.500,1.0,115.092,0.697,-55.1547,1355438914678.4697,-5.515466782,35.880295358
2025-09-23 23:48:42.000,1.0,115.075,0.698,-55.1547,1477764308942.4521,-5.515464986,35.880294676
2025-09-23 23:48:42.500,1.0,115.057,0.699,-55.1546,1606851282197.7258,-5.515463186,35.880293994
2025-09-23 23:48:43.000,1.0,115.038,0.7,-55.1546,1742597904703.8638,-5.515461384,35.880293311
2025-09-23 23:48:43.500,1.0,115.02,0.701,-55.1546,1884890036080.3596,-5.515459578,35.880292628
2025-09-23 23:48:44.000,1.0,115.001,0.702,-55.1546,2033600296319.098,-5.515457769,35.880291944
2025-09-23 23:48:44.500,1.0,114.984,0.703,-55.1546,2188586987209.8345,-5.515455958,35.880291259
2025-09-23 23:48:45.000,1.0,114.968,0.704,-55.1545,2349692965148.7656,-5.515454143,35.880290574
2025-09-23 23:48:45.500,1.0,114.953,0.705,-55.1545,2516744466409.0024,-5.515452326,35.880289889
2025-09-23 23:48:46.000,1.0,114.941,0.706,-55.1545,2689549886069.0884,-5.515450506,35.880289202
2025-09-23 23:48:46.500,1.0,114.931,0.707,-55.1545,2867898511921.9146,-5.515448683,35.880288516
2025-09-23 23:48:47.000,1.0,114.925,0.708,-55.1545,3051559214821.8433,-5.515446859,35.880287828
2025-09-23 23:48:47.500,1.0,114.922,0.708,-55.1545,3240279097072.922,-5.515445032,35.880287141
2025-09-23 23:48:48.000,1.0,114.922,0.709,-55.1544,3433782100616.056,-5.515443204,35.880286452
2025-09-23 23:48:48.500,1.0,114.927,0.709,-55.1544,3631767576938.242,-5.515441374,35.880285764
2025-09-23 23:48:49.000,1.0,114.936,0.71,-55.1544,3833908820802.7393,-5.515439544,35.880285074
2025-09-23 23:48:49.500,1.0,114.95,0.71,-55.1544,4039851570085.6753,-5.515437712,35.880284384
2025-09-23 23:48:50.000,1.0,114.968,0.71,-55.1544,4249212474202.3145,-5.51543588,35.880283694
2025-09-23 23:48:50.500,1.0,114.992,0.71,-55.1543,4461577533815.298,-5.515434048,35.880283003
2025-09-23 23:48:51.000,1.0,115.021,0.71,-55.1543,4676500514737.877,-5.515432217,35.880282311
2025-09-23 23:48:51.500,1.0,115.055,0.71,-55.1543,4893501339177.672,-5.515430386,35.880281618
2025-09-23 23:48:52.000,1.0,115.095,0.71,-55.1543,5112064457711.028,-5.515428556,35.880280925
2025-09-23 23:48:52.500,1.0,115.141,0.709,-55.1543,5331637205634.754,-5.515426728,35.880280232
2025-09-23 23:48:53.000,1.0,115.192,0.709,-55.1542,5551628147611.104,-5.515424902,35.880279537
2025-09-23 23:48:53.500,1.0,115.25,0.708,-55.1542,5771405414803.344,-5.515423078,35.880278842
2025-09-23 23:48:54.000,1.0,115.313,0.707,-55.1542,5990295038993.3,-5.515421258,35.880278146
2025-09-23 23:48:54.500,1.0,115.384,0.706,-55.1542,6207579288478.911,-5.51541944,35.88027745
2025-09-23 23:48:55.000,1.0,115.46,0.705,-55.1542,6422495010869.075,-5.515417626,35.880276753
2025-09-23 23:48:55.500,1.0,115.544,0.704,-55.1542,6634231988224.899,-5.515415817,35.880276054
2025-09-23 23:48:56.000,1.0,115.634,0.702,-55.1541,6841931310340.891,-5.515414012,35.880275356
2025-09-23 23:48:56.500,1.0,115.731,0.701,-55.1541,7044683772316.457,-5.515412211,35.880274656
2025-09-23 23:48:57.000,1.0,115.835,0.699,-55.1541,7241528302937.238,-5.515410417,35.880273955
2025-09-23 23:48:57.500,1.0,115.945,0.698,-55.1541,7431450430767.108,-5.515408628,35.880273253
2025-09-23 23:48:58.000,1.0,116.063,0.696,-55.1541,7613380795244.814,-5.515406845,35.88027255
2025-09-23 23:48:58.500,1.0,116.187,0.694,-55.1541,7786193710484.075,-5.515405069,35.880271847
2025-09-23 23:48:59.000,1.0,116.317,0.692,-55.154,7948705789891.949,-5.5154033,35.880271142
2025-09-23 23:48:59.500,1.0,116.453,0.69,-55.154,8099674640147.193,-5.515401538,35.880270436
2025-09-23 23:49:00.000,1.0,116.595,0.687,-55.154,8237797633517.688,-5.515399784,35.880269728
2025-09-23 23:49:00.500,1.0,116.743,0.685,-55.154,8361710767943.11,-5.515398038,35.88026902
2025-09-23 23:49:01.000,1.0,116.895,0.683,-55.154,8469987624765.544,-5.515396299,35.88026831
2025-09-23 23:49:01.500,1.0,117.051,0.68,-55.1539,8561138434455.715,-5.515394569,35.880267599
2025-09-23 23:49:02.000,1.0,117.212,0.678,-55.1539,8633609261155.542,-5.515392848,35.880266887
2025-09-23 23:49:02.500,1.0,117.376,0.675,-55.1539,8685781317337.544,-5.515391135,35.880266173
2025-09-23 23:49:03.000,1.0,117.543,0.673,-55.1539,8716083565846.218,-5.515389431,35.880265458
2025-09-23 23:49:03.500,1.0,117.713,0.67,-55.1539,8723444912127.061,-5.515387736,35.880264742
2025-09-23 23:49:04.000,1.0,117.884,0.668,-55.1539,8707859705885.709,-5.515386051,35.880264025
2025-09-23 23:49:04.500,1.0,118.058,0.665,-55.1538,8670387685285.351,-5.515384374,35.880263306
2025-09-23 23:49:05.000,1.0,118.232,0.662,-55.1538,8612588363725.517,-5.515382707,35.880262586
2025-09-23 23:49:05.500,1.0,118.406,0.659,-55.1538,8536068726180.556,-5.515381049,35.880261865
2025-09-23 23:49:06.000,1.0,118.581,0.657,-55.1538,8442370515943.192,-5.5153794,35.880261142
2025-09-23 23:49:06.500,1.0,118.754,0.654,-55.1538,8332970809057.374,-5.51537776,35.880260419
2025-09-23 23:49:07.000,1.0,118.927,0.651,-55.1538,8209282719268.223,-5.51537613,35.880259694
2025-09-23 23:49:07.500,1.0,119.097,0.649,-55.1537,8072656222285.173,-5.515374509,35.880258968
2025-09-23 23:49:08.000,1.0,119.265,0.646,-55.1537,7924379088638.978,-5.515372897,35.880258241
2025-09-23 23:49:08.500,1.0,119.43,0.644,-55.1537,7765677914891.621,-5.515371293,35.880257513
2025-09-23 23:49:09.000,1.0,119.591,0.641,-55.1537,7597719243429.574,-5.515369699,35.880256784
2025-09-23 23:49:09.500,1.0,119.748,0.638,-55.1537,7421610761534.379,-5.515368113,35.880256054
2025-09-23 23:49:10.000,1.0,119.899,0.636,-55.1537,7238402570879.659,-5.515366536,35.880255324
2025-09-23 23:49:10.500,1.0,120.045,0.633,-55.1536,7049088519049.715,-5.515364967,35.880254593
2025-09-23 23:49:11.000,1.0,120.185,0.631,-55.1536,6854607585111.304,-5.515363406,35.880253861
2025-09-23 23:49:11.500,1.0,120.319,0.628,-55.1536,6655845311696.643,-5.515361853,35.880253129
2025-09-23 23:49:12.000,1.0,120.445,0.626,-55.1536,6453635276471.528,-5.515360307,35.880252397
2025-09-23 23:49:12.500,1.0,120.565,0.623,-55.1536,6248760596267.577,-5.51535877,35.880251665
2025-09-23 23:49:13.000,1.0,120.676,0.621,-55.1536,6041955457551.547,-5.515357239,35.880250933
2025-09-23 23:49:13.500,1.0,120.78,0.619,-55.1536,5833906667287.239,-5.515355716,35.8802502
2025-09-23 23:49:14.000,1.0,120.875,0.617,-55.1535,5625255218616.486,-5.515354199,35.880249468
2025-09-23 23:49:14.500,1.0,120.963,0.614,-55.1535,5416597866144.945,-5.515352689,35.880248737
2025-09-23 23:49:15.000,1.0,121.041,0.612,-55.1535,5208488705965.832,-5.515351185,35.880248006
2025-09-23 23:49:15.500,1.0,121.112,0.61,-55.1535,5001440755890.173,-5.515349688,35.880247276
2025-09-23 23:49:16.000,1.0,121.174,0.608,-55.1535,4795927531675.657,-5.515348196,35.880246546
2025-09-23 23:49:16.500,1.0,121.228,0.606,-55.1535,4592384615357.6875,-5.51534671,35.880245818
2025-09-23 23:49:17.000,1.0,121.273,0.604,-55.1535,4391211212085.837,-5.515345229,35.88024509
2025-09-23 23:49:17.500,1.0,121.31,0.602,-55.1534,4192771692156.6055,-5.515343754,35.880244364
2025-09-23 23:49:18.000,1.0,121.339,0.6,-55.1534,3997397115209.311,-5.515342284,35.88024364
2025-09-23 23:49:18.500,1.0,121.361,0.598,-55.1534,3805386733816.165,-5.515340818,35.880242917
2025-09-23 23:49:19.000,1.0,121.375,0.596,-55.1534,3617009473950.273,-5.515339358,35.880242195
2025-09-23 23:49:19.500,1.0,121.381,0.594,-55.1534,3432505390056.6016,-5.515337901,35.880241476
2025-09-23 23:49:20.000,1.0,121.381,0.592,-55.1534,3252087092681.021,-5.515336449,35.880240758
2025-09-23 23:49:20.500,1.0,121.374,0.59,-55.1534,3075941146831.5776,-5.515335002,35.880240043
2025-09-23 23:49:21.000,1.0,121.361,0.588,-55.1533,2904229439454.395,-5.515333558,35.88023933
2025-09-23 23:49:21.500,1.0,121.342,0.586,-55.1533,2737090514604.2075,-5.515332119,35.880238619
2025-09-23 23:49:22.000,1.0,121.318,0.584,-55.1533,2574640875076.8267,-5.515330683,35.88023791
2025-09-23 23:49:22.500,1.0,121.288,0.582,-55.1533,2416976249447.9585,-5.515329251,35.880237205
2025-09-23 23:49:23.000,1.0,121.254,0.581,-55.1533,2264172823630.0864,-5.515327823,35.880236501
2025-09-23 23:49:23.500,1.0,121.215,0.579,-55.1533,2116288436216.8027,-5.515326399,35.880235801
2025-09-23 23:49:24.000,1.0,121.173,0.577,-55.1532,1973363737032.306,-5.515324979,35.880235104
2025-09-23 23:49:24.500,1.0,121.128,0.575,-55.1532,1835423308443.0613,-5.515323562,35.880234409
2025-09-23 23:49:25.000,1.0,121.08,0.573,-55.1532,1702476749119.1013,-5.51532215,35.880233718
2025-09-23 23:49:25.500,1.0,121.031,0.571,-55.1532,1574519720054.4524,-5.515320741,35.88023303
2025-09-23 23:49:26.000,1.0,120.979,0.569,-55.1532,1451534952769.9182,-5.515319336,35.880232345
2025-09-23 23:49:26.500,1.0,120.927,0.566,-55.1532,1333493219727.3096,-5.515317936,35.880231664
2025-09-23 23:49:27.000,1.0,120.874,0.564,-55.1532,1220354267082.3901,-5.51531654,35.880230987
2025-09-23 23:49:27.500,1.0,120.821,0.562,-55.1532,1112067709994.6482,-5.515315149,35.880230313
2025-09-23 23:49:28.000,1.0,120.768,0.56,-55.1531,1008573890795.76,-5.515313762,35.880229642
2025-09-23 23:49:28.500,1.0,120.716,0.557,-55.1531,909804700395.5771,-5.515312381,35.880228976
2025-09-23 23:49:29.000,1.0,120.665,0.554,-55.1531,815684363374.9343,-5.515311005,35.880228313
2025-09-23 23:49:29.500,1.0,120.615,0.552,-55.1531,726130187278.7941,-5.515309634,35.880227655
2025-09-23 23:49:30.000,1.0,120.566,0.549,-55.1531,641053276681.5286,-5.51530827,35.880227001
2025-09-23 23:49:30.500,1.0,120.519,0.546,-55.1531,560359212648.7148,-5.515306912,35.880226351
2025-09-23 23:49:31.000,1.0,120.475,0.543,-55.1531,483948698266.9999,-5.515305561,35.880225706
2025-09-23 23:49:31.500,1.0,120.432,0.54,-55.153,411718170955.6026,-5.515304218,35.880225066
2025-09-23 23:49:32.000,1.0,120.393,0.536,-55.153,343560382310.1386,-5.515302882,35.88022443
2025-09-23 23:49:32.500,1.0,120.356,0.533,-55.153,279364946261.9261,-5.515301555,35.880223799
2025-09-23 23:49:33.000,1.0,120.323,0.529,-55.153,219018856364.0003,-5.515300236,35.880223173
2025-09-23 23:49:33.500,1.0,120.293,0.525,-55.153,162406973038.978,-5.515298927,35.880222553
2025-09-23 23:49:34.000,1.0,120.268,0.521,-55.153,109412481643.8951,-5.515297628,35.880221938
2025-09-23 23:49:34.500,1.0,120.248,0.517,-55.153,59917322223.4309,-5.515296339,35.880221328
2025-09-23 23:49:35.000,1.0,120.232,0.512,-55.153,13802591835.7405,-5.515295061,35.880220725
2025-09-23 23:49:35.500,1.0,120.223,0.508,-55.1529,-29051079655.334,-5.515293795,35.880220127
2025-09-23 23:49:36.000,1.0,120.22,0.503,-55.1529,-68763179421.4118,-5.515292542,35.880219535
2025-09-23 23:49:36.500,1.0,120.225,0.498,-55.1529,-105452986240.1768,-5.515291301,35.88021895
2025-09-23 23:49:37.000,1.0,120.237,0.493,-55.1529,-139239268890.5517,-5.515290074,35.880218371
2025-09-23 23:49:37.500,1.0,120.257,0.487,-55.1529,-170240007469.0488,-5.515288862,35.880217798
2025-09-23 23:49:38.000,1.0,120.287,0.482,-55.1529,-198572136727.6828,-5.515287665,35.880217232
2025-09-23 23:49:38.500,1.0,120.325,0.476,-55.1529,-224351310539.7302,-5.515286483,35.880216673
2025-09-23 23:49:39.000,1.0,120.374,0.47,-55.1529,-247691686607.4637,-5.515285318,35.880216121
2025-09-23 23:49:39.500,1.0,120.434,0.464,-55.1528,-268705730535.6326,-5.515284169,35.880215575
2025-09-23 23:49:40.000,1.0,120.505,0.458,-55.1528,-287504038405.7244,-5.515283039,35.880215037
2025-09-23 23:49:40.500,1.0,120.587,0.451,-55.1528,-304195176998.8138,-5.515281927,35.880214506
2025-09-23 23:49:41.000,1.0,120.682,0.445,-55.1528,-318885540828.907,-5.515280834,35.880213983
2025-09-23 23:49:41.500,1.0,120.79,0.438,-55.1528,-331679225164.0219,-5.51527976,35.880213467
2025-09-23 23:49:42.000,1.0,120.911,0.431,-55.1528,-342677914228.6522,-5.515278707,35.880212958
2025-09-23 23:49:42.500,1.0,121.047,0.424,-55.1528,-351980783798.6438,-5.515277675,35.880212458
2025-09-23 23:49:43.000,1.0,121.197,0.417,-55.1528,-359684417417.7412,-5.515276664,35.880211965
2025-09-23 23:49:43.500,1.0,121.363,0.41,-55.1528,-365882735484.0342,-5.515275675,35.880211479
2025-09-23 23:49:44.000,1.0,121.546,0.402,-55.1527,-370666936474.139,-5.515274709,35.880211002
2025-09-23 23:49:44.500,1.0,121.746,0.395,-55.1527,-374125449593.1047,-5.515273765,35.880210533
2025-09-23 23:49:45.000,1.0,121.964,0.387,-55.1527,-376343898158.628,-5.515272845,35.880210072
2025-09-23 23:49:45.500,1.0,122.201,0.38,-55.1527,-377405073049.1233,-5.515271949,35.880209619
2025-09-23 23:49:46.000,1.0,122.459,0.372,-55.1527,-377388915566.4318,-5.515271077,35.880209174
2025-09-23 23:49:46.500,1.0,122.738,0.364,-55.1527,-376372509085.3992,-5.51527023,35.880208737
2025-09-23 23:49:47.000,1.0,123.039,0.357,-55.1527,-374430078884.1277,-5.515269408,35.880208309
2025-09-23 23:49:47.500,1.0,123.365,0.349,-55.1527,-371632999570.3482,-5.515268611,35.880207889
2025-09-23 23:49:48.000,1.0,123.716,0.341,-55.1527,-368049809541.0063,-5.51526784,35.880207478
2025-09-23 23:49:48.500,1.0,124.094,0.334,-55.1527,-363746231933.7429,-5.515267095,35.880207075
2025-09-23 23:49:49.000,1.0,124.501,0.326,-55.1527,-358785201550.44,-5.515266376,35.88020668
2025-09-23 23:49:49.500,1.0,124.939,0.318,-55.1527,-353226897254.3208,-5.515265683,35.880206294
2025-09-23 23:49:50.000,1.0,125.41,0.311,-55.1527,-347128779363.226,-5.515265016,35.880205917
2025-09-23 23:49:50.500,1.0,125.918,0.303,-55.1526,-340545631582.5602,-5.515264376,35.880205548
2025-09-23 23:49:51.000,1.0,126.464,0.295,-55.1526,-333529607042.0084,-5.515263762,35.880205188
2025-09-23 23:49:51.500,1.0,127.052,0.288,-55.1526,-326130278020.4,-5.515263175,35.880204836
2025-09-23 23:49:52.000,1.0,127.686,0.28,-55.1526,-318394688963.0346,-5.515262614,35.880204493
2025-09-23 23:49:52.500,1.0,128.372,0.273,-55.1526,-310367412415.3412,-5.51526208,35.880204159
2025-09-23 23:49:53.000,1.0,129.112,0.266,-55.1526,-302090607515.904,-5.515261573,35.880203833
2025-09-23 23:49:53.500,1.0,129.915,0.259,-55.1526,-293604080710.6196,-5.515261091,35.880203516
2025-09-23 23:49:54.000,1.0,130.786,0.252,-55.1526,-284945348368.0478,-5.515260637,35.880203208
2025-09-23 23:49:54.500,1.0,131.734,0.245,-55.1526,-276149700993.8498,-5.515260208,35.880202909
2025-09-23 23:49:55.000,1.0,132.767,0.238,-55.1526,-267250268759.5684,-5.515259806,35.880202618
2025-09-23 23:49:55.500,1.0,133.896,0.231,-55.1526,-258278088077.8811,-5.515259429,35.880202335
2025-09-23 23:49:56.000,1.0,135.134,0.225,-55.1526,-249262168972.8329,-5.515259078,35.880202062
2025-09-23 23:49:56.500,1.0,136.495,0.218,-55.1526,-240229563009.4334,-5.515258752,35.880201797
2025-09-23 23:49:57.000,1.0,137.995,0.212,-55.1526,-231205431562.3654,-5.515258452,35.88020154
2025-09-23 23:49:57.500,1.0,139.653,0.206,-55.1526,-222213114218.4031,-5.515258176,35.880201292
2025-09-23 23:49:58.000,1.0,141.492,0.2,-55.1526,-213274197121.4737,-5.515257924,35.880201052
2025-09-23 23:49:58.500,1.0,143.535,0.194,-55.1526,-204408581083.1069,-5.515257696,35.88020082
2025-09-23 23:49:59.000,1.0,145.81,0.188,-55.1526,-195634549294.3204,-5.515257492,35.880200596
2025-09-23 23:49:59.500,1.0,148.349,0.183,-55.1526,-186968834487.7683,-5.515257311,35.88020038
2025-09-23 23:50:00.000,1.0,151.182,0.178,-55.1526,-178426685411.2478,-5.515257153,35.880200172
2025-09-23 23:50:00.500,1.0,154.343,0.173,-55.1526,-170021932485.4233,-5.515257017,35.880199972
2025-09-23 23:50:01.000,1.0,157.864,0.168,-55.1526,-161767052529.8797,-5.515256903,35.880199779
2025-09-23 23:50:01.500,1.0,161.769,0.163,-55.1526,-153673232452.3792,-5.51525681,35.880199594
2025-09-23 23:50:02.000,1.0,166.072,0.159,-55.1526,-145750431806.4635,-5.515256737,35.880199415
2025-09-23 23:50:02.500,1.0,170.771,0.154,-55.1526,-138007444132.3278,-5.515256685,35.880199244
2025-09-23 23:50:03.000,1.0,175.838,0.15,-55.1526,-130451957005.2092,-5.515256652,35.880199079
2025-09-23 23:50:03.500,1.0,181.216,0.146,-55.1526,-123090610724.375,-5.515256637,35.880198921
2025-09-23 23:50:04.000,1.0,186.815,0.142,-55.1526,-115929055584.1916,-5.515256641,35.880198769
2025-09-23 23:50:04.500,1.0,192.522,0.139,-55.1526,-108972007676.7001,-5.515256663,35.880198623
2025-09-23 23:50:05.000,1.0,198.21,0.135,-55.1526,-102223303182.6388,-5.515256701,35.880198483
2025-09-23 23:50:05.500,1.0,203.752,0.132,-55.1526,-95685951114.9433,-5.515256756,35.880198349
2025-09-23 23:50:06.000,1.0,209.04,0.128,-55.1526,-89362184485.4318,-5.515256826,35.88019822
2025-09-23 23:50:06.500,1.0,213.996,0.125,-55.1526,-83253509871.6646,-5.515256911,35.880198096
2025-09-23 23:50:07.000,1.0,218.568,0.122,-55.1526,-77360755366.8543,-5.515257009,35.880197977
2025-09-23 23:50:07.500,1.0,222.736,0.12,-55.1526,-71684116901.2212,-5.515257122,35.880197864
2025-09-23 23:50:08.000,1.0,226.503,0.117,-55.1526,-66223202928.3385,-5.515257246,35.880197754
2025-09-23 23:50:08.500,1.0,229.886,0.114,-55.1526,-60977077474.8108,-5.515257383,35.880197649
2025-09-23 23:50:09.000,1.0,232.912,0.112,-55.1526,-55944301556.0932,-5.515257531,35.880197548
2025-09-23 23:50:09.500,1.0,235.612,0.109,-55.1526,-51122972965.3917,-5.515257689,35.880197451
2025-09-23 23:50:10.000,1.0,238.019,0.107,-55.1526,-46510764446.4057,-5.515257857,35.880197358
2025-09-23 23:50:10.500,1.0,240.165,0.105,-55.1526,-42104960264.1933,-5.515258033,35.880197269
2025-09-23 23:50:11.000,1.0,242.079,0.103,-55.1526,-37902491191.6698,-5.515258218,35.880197183
2025-09-23 23:50:11.500,1.0,243.786,0.101,-55.1526,-33899967932.2009,-5.51525841,35.880197101
2025-09-23 23:50:12.000,0.0,0.0,0.099,-55.1526,-30093713001.4384,-5.515258609,35.880197021
2025-09-23 23:50:12.500,0.0,0.0,0.097,-55.1526,-26479791093.9807,-5.515258814,35.880196945
2025-09-23 23:50:13.000,0.0,0.0,0.095,-55.1526,-23054037962.6311,-5.515259024,35.880196871
2025-09-23 23:50:13.500,0.0,0.0,0.093,-55.1526,-19812087839.9858,-5.515259239,35.880196801
